model_id,model_slug,size_slug,ollama_ref,target_lane,provider_plan_id,pilot_menu_band,pilot_candidate_chain,system_ram_gb,included_ssd_gb,accelerator_present,gpu_model,gpu_vram_gb,model_minimum_ram_gb,model_minimum_disk_free_gb,model_minimum_vram_gb,ram_gate,disk_capacity_gate,gpu_vram_gate,compatibility_status,runtime_model_test_required,source_paths
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q40,qwen2.5-coder:0.5b-base-q4_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q40,qwen2.5-coder:0.5b-base-q4_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q41,qwen2.5-coder:0.5b-base-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q41,qwen2.5-coder:0.5b-base-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q41,qwen2.5-coder:0.5b-base-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-m,qwen2.5-coder:0.5b-base-q5_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-m,qwen2.5-coder:0.5b-base-q5_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-m,qwen2.5-coder:0.5b-base-q5_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-s,qwen2.5-coder:0.5b-base-q5_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-s,qwen2.5-coder:0.5b-base-q5_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q5-k-s,qwen2.5-coder:0.5b-base-q5_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q50,qwen2.5-coder:0.5b-base-q5_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q50,qwen2.5-coder:0.5b-base-q5_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q50,qwen2.5-coder:0.5b-base-q5_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q51,qwen2.5-coder:0.5b-base-q5_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q51,qwen2.5-coder:0.5b-base-q5_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q51,qwen2.5-coder:0.5b-base-q5_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q6-k,qwen2.5-coder:0.5b-base-q6_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q6-k,qwen2.5-coder:0.5b-base-q6_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q6-k,qwen2.5-coder:0.5b-base-q6_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q80,qwen2.5-coder:0.5b-base-q8_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q80,qwen2.5-coder:0.5b-base-q8_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-base-q80,qwen2.5-coder:0.5b-base-q8_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct,qwen2.5-coder:0.5b-instruct,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct,qwen2.5-coder:0.5b-instruct,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct,qwen2.5-coder:0.5b-instruct,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-fp16,qwen2.5-coder:0.5b-instruct-fp16,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-fp16,qwen2.5-coder:0.5b-instruct-fp16,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-fp16,qwen2.5-coder:0.5b-instruct-fp16,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q2-k,qwen2.5-coder:0.5b-instruct-q2_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q2-k,qwen2.5-coder:0.5b-instruct-q2_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q2-k,qwen2.5-coder:0.5b-instruct-q2_K,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-l,qwen2.5-coder:0.5b-instruct-q3_K_L,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-l,qwen2.5-coder:0.5b-instruct-q3_K_L,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-l,qwen2.5-coder:0.5b-instruct-q3_K_L,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-m,qwen2.5-coder:0.5b-instruct-q3_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-m,qwen2.5-coder:0.5b-instruct-q3_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-m,qwen2.5-coder:0.5b-instruct-q3_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-s,qwen2.5-coder:0.5b-instruct-q3_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-s,qwen2.5-coder:0.5b-instruct-q3_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q3-k-s,qwen2.5-coder:0.5b-instruct-q3_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-m,qwen2.5-coder:0.5b-instruct-q4_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-m,qwen2.5-coder:0.5b-instruct-q4_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-m,qwen2.5-coder:0.5b-instruct-q4_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-s,qwen2.5-coder:0.5b-instruct-q4_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-s,qwen2.5-coder:0.5b-instruct-q4_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q4-k-s,qwen2.5-coder:0.5b-instruct-q4_K_S,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q40,qwen2.5-coder:0.5b-instruct-q4_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q40,qwen2.5-coder:0.5b-instruct-q4_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q40,qwen2.5-coder:0.5b-instruct-q4_0,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q41,qwen2.5-coder:0.5b-instruct-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q41,qwen2.5-coder:0.5b-instruct-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q41,qwen2.5-coder:0.5b-instruct-q4_1,cloud/aws-lightsail/gpu,lightsail-research-gpu-4xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,64.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q5-k-m,qwen2.5-coder:0.5b-instruct-q5_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-xl,pilot-12gb,qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,16.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
qwen2.5-coder-0.5b,qwen2.5-coder,0.5b-instruct-q5-k-m,qwen2.5-coder:0.5b-instruct-q5_K_M,cloud/aws-lightsail/gpu,lightsail-research-gpu-2xl,pilot-24gb-plus,qwen3:14b|qwen3:8b|qwen3:4b|qwen3:1.7b|qwen3:0.6b,32.0,50.0,true,,,,,,unknown,unknown,unknown,unknown,true,AGENTS/data-science/profile-mapping/aws-lightsail-research-gpu-bundles.csv|AGENTS/data-science/profile-mapping/8ball-base-pilot-menu.json
